facility_id,facility_name,street_address,city,state_code,zip_code,county,facility_type,provider_type,ownership_type,ownership_group,fiscal_year,source_fy_end_date,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_method,total_days,medicare_days,medicaid_days,chain_name,chain_confidence,federal_medicaid_share,federal_medicaid_revenue,state_medicaid_revenue,medicare_dependency,medicaid_dependency,public_dependency
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA  AVENUE,EL PASO,TX,79905-,EL PASO,STH,1,Other Proprietary,for_profit,2023,2023-09-30,438059333.0,43821019.0,48951669.0,345286645.0,anchor_plus_days_share,66761.0,5712.0,4462.0,Unmapped / Independent,low,0.5982999999999999,29287783.56,19663885.44,0.10003443757240986,0.11174666377899087,0.2117811013514007
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78041,WEBB,STH,1,Government City,government,2023,2023-09-30,350381521.0,75968299.32,45382491.0,229030730.68,anchor_plus_days_share,52141.0,11305.0,1745.0,Unmapped / Independent,low,0.5982999999999999,27152344.37,18230146.63,0.21681594138636093,0.12952307208004843,0.3463390134664094
450035,ST JOSEPH MEDICAL CENTER,1401 ST JOSEPH PARKWAY,HOUSTON,TX,77002,HARRIS,STH,1,Nonprofit Church,not_for_profit,2023,2023-10-31,200925783.0,17260914.0,41842069.0,141822800.0,anchor_plus_days_share,24783.0,1295.0,3876.0,Unmapped / Independent,low,0.5982999999999999,25034109.88,16807959.12,0.08590691419627315,0.20824639016088842,0.2941533043571616
450039,TCHD D/B/A JPS HEALTH NETWORK,1500 SOUTH MAIN STREET,FORT WORTH,TX,76104-4917,TARRANT,STH,1,Other Proprietary,for_profit,2023,2023-09-30,692018015.0,67471343.91,140791450.0,483755221.09,anchor_plus_days_share,121611.0,11857.0,12469.0,Unmapped / Independent,low,0.5982999999999999,84235524.54,56555925.46,0.09749940384138699,0.20345055612461188,0.3009499599659989
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA,SWEETWATER,TX,79556,NOLAN,STH,1,Other Proprietary,for_profit,2023,2023-09-30,25768992.0,7054977.37,4988057.0,13725957.63,anchor_plus_days_share,2250.0,616.0,22.0,Unmapped / Independent,low,0.5982999999999999,2984354.5,2003702.5,0.273777777958874,0.19356818458401479,0.4673459625428888
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSP,800 W RANDOL MILL ROAD,ARLINGTON,TX,76012,TARRANT,STH,1,Government State,government,2023,2023-12-31,334505905.0,72638082.05,32955018.0,228912804.95,anchor_plus_days_share,46378.0,10071.0,667.0,Unmapped / Independent,low,0.5982999999999999,19716987.27,13238030.73,0.2171503730255524,0.09851849401582313,0.31566886704137553
450080,TITUS REGIONAL MEDICAL CENTER,2001 NORTH JEFFERSON,MT. PLEASANT,TX,75455,TITUS,STH,1,Other Proprietary,for_profit,2023,2023-09-30,98169899.0,29286756.44,10942680.0,57940462.56,anchor_plus_days_share,7951.0,2372.0,126.0,Unmapped / Independent,low,0.5982999999999999,6547005.44,4395674.56,0.2983272544672782,0.11146675418297007,0.40979400865024823
450083,UT HEALTH EAST TEXAS TYLER,1000 SOUTH BECKHAM,TYLER,TX,75711-,SMITH,STH,1,Government City,government,2023,2023-10-31,544051951.0,148063137.86,42493115.0,353495698.14,anchor_plus_days_share,82205.0,22372.0,324.0,Unmapped / Independent,low,0.5982999999999999,25423630.7,17069484.3,0.2721488960527595,0.0781048848770694,0.3502537809298289
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450-,YOUNG,STH,1,Other Proprietary,for_profit,2023,2023-08-03,17624607.0,7273647.33,1710.0,10349249.67,days_share,378.0,156.0,0.0,Unmapped / Independent,low,0.5982999999999999,1023.09,686.91,0.4126984125092832,9.70234400120241e-05,0.4127954359492952
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BOULEVARD,GAINSVILLE,TX,76240-,COOKE,STH,1,Government State,government,2023,2023-12-31,41525108.0,14064835.97,4648647.0,22811625.03,anchor_plus_days_share,5583.0,1891.0,85.0,Unmapped / Independent,low,0.5982999999999999,2781285.5,1867361.5,0.3387067884326755,0.11194786055703937,0.4506546489897148
450092,FORT DUNCAN MEDICAL CENTER,3333 N. FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852-,MAVERICK,STH,1,Government City,government,2023,2023-12-31,90414815.0,12383678.9,15995849.0,62035287.1,anchor_plus_days_share,9068.0,1242.0,166.0,Unmapped / Independent,low,0.5982999999999999,9570316.46,6425532.54,0.13696515222643546,0.17691623878232787,0.31388139100876333
